SeqGeral	plot_name	Epoca	Acession_name	bloco	plant_number	Obs	Ramificacao	DataR0	Dia	Mes	Mesfev	Ano	NumRam	CompR	Altura total	QuantR	EscalaLEO	NumFrutosR0	NumSemR0	DAPR	DAPR1ano	DAPR1ano_Ext	NumEvRam	NumTFruto	NumTSem
21483	BGM-1722.6.2.3	6	BGM-1722	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21484	BGM-1722.6.2.4	6	BGM-1722	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21485	BGM-1722.6.2.5	6	BGM-1722	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21486	BGM-1128.6.2.1	6	BGM-1128	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21487	BGM-1128.6.2.2	6	BGM-1128	2	2	Ok	Ram6	27/out	27	10	out	2022	NA	NA	NA	26	3	NA	NA	343	NA	NA	NA	NA	NA
21488	BGM-1128.6.2.3	6	BGM-1128	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21489	BGM-1128.6.2.4	6	BGM-1128	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21490	BGM-1128.6.2.5	6	BGM-1128	2	5	Ok	Ram6	27/out	27	10	out	2022	NA	NA	NA	34	3	NA	NA	343	NA	NA	NA	NA	NA
21491	BRS-Verdinha.6.2.1	6	BRS-Verdinha	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21492	BRS-Verdinha.6.2.2	6	BRS-Verdinha	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21493	BRS-Verdinha.6.2.3	6	BRS-Verdinha	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21494	BRS-Verdinha.6.2.4	6	BRS-Verdinha	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21495	BRS-Verdinha.6.2.5	6	BRS-Verdinha	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21496	VassouraPreta.6.2.1	6	VassouraPreta	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21497	VassouraPreta.6.2.2	6	VassouraPreta	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21498	VassouraPreta.6.2.3	6	VassouraPreta	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21499	VassouraPreta.6.2.4	6	VassouraPreta	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21500	VassouraPreta.6.2.5	6	VassouraPreta	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21501	Cigana.6.2.1	6	Cigana	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21502	Cigana.6.2.2	6	Cigana	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21503	Cigana.6.2.3	6	Cigana	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21504	Cigana.6.2.4	6	Cigana	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21505	Cigana.6.2.5	6	Cigana	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21506	BGM-0630.6.2.1	6	BGM-0630	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21507	BGM-0630.6.2.2	6	BGM-0630	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21508	BGM-0630.6.2.3	6	BGM-0630	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21509	BGM-0630.6.2.4	6	BGM-0630	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21510	BGM-0630.6.2.5	6	BGM-0630	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21511	BRSCS-01.6.2.1	6	BRSCS-01	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21512	BRSCS-01.6.2.2	6	BRSCS-01	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21513	BRSCS-01.6.2.3	6	BRSCS-01	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21514	BRSCS-01.6.2.4	6	BRSCS-01	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21515	BRSCS-01.6.2.5	6	BRSCS-01	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21516	Correntao.6.2.1	6	Correntao	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21517	Correntao.6.2.2	6	Correntao	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21518	Correntao.6.2.3	6	Correntao	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21519	Correntao.6.2.4	6	Correntao	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21520	Correntao.6.2.5	6	Correntao	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21521	BGM-0062.6.2.1	6	BGM-0062	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21522	BGM-0062.6.2.2	6	BGM-0062	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21523	BGM-0062.6.2.3	6	BGM-0062	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21524	BGM-0062.6.2.4	6	BGM-0062	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21525	BGM-0062.6.2.5	6	BGM-0062	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21526	Equador72.6.2.1	6	Equador72	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21527	Equador72.6.2.2	6	Equador72	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21528	Equador72.6.2.3	6	Equador72	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21529	Equador72.6.2.4	6	Equador72	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21530	Equador72.6.2.5	6	Equador72	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21531	BRS-Formosa.6.2.1	6	BRS-Formosa	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21532	BRS-Formosa.6.2.2	6	BRS-Formosa	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21533	BRS-Formosa.6.2.3	6	BRS-Formosa	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21534	BRS-Formosa.6.2.4	6	BRS-Formosa	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21535	BRS-Formosa.6.2.5	6	BRS-Formosa	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21536	BRS-NovoHorizonte.6.2.1	6	BRS-NovoHorizonte	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21537	BRS-NovoHorizonte.6.2.2	6	BRS-NovoHorizonte	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21538	BRS-NovoHorizonte.6.2.3	6	BRS-NovoHorizonte	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21539	BRS-NovoHorizonte.6.2.4	6	BRS-NovoHorizonte	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21540	BRS-NovoHorizonte.6.2.5	6	BRS-NovoHorizonte	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21541	2011-34-69.6.2.1	6	2011-34-69	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21542	2011-34-69.6.2.2	6	2011-34-69	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21543	2011-34-69.6.2.3	6	2011-34-69	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21544	2011-34-69.6.2.4	6	2011-34-69	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21545	2011-34-69.6.2.5	6	2011-34-69	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21546	BGM-0598.6.2.1	6	BGM-0598	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21547	BGM-0598.6.2.2	6	BGM-0598	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21548	BGM-0598.6.2.3	6	BGM-0598	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21549	BGM-0598.6.2.4	6	BGM-0598	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21550	BGM-0598.6.2.5	6	BGM-0598	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21551	BGM-1511.6.2.1	6	BGM-1511	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21552	BGM-1511.6.2.2	6	BGM-1511	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21553	BGM-1511.6.2.3	6	BGM-1511	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21554	BGM-1511.6.2.4	6	BGM-1511	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21555	BGM-1511.6.2.5	6	BGM-1511	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21556	2011-34-45.6.2.1	6	2011-34-45	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21557	2011-34-45.6.2.2	6	2011-34-45	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21558	2011-34-45.6.2.3	6	2011-34-45	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21559	2011-34-45.6.2.4	6	2011-34-45	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21560	2011-34-45.6.2.5	6	2011-34-45	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21561	BGM-0702.6.2.1	6	BGM-0702	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21562	BGM-0702.6.2.2	6	BGM-0702	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21563	BGM-0702.6.2.3	6	BGM-0702	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21564	BGM-0702.6.2.4	6	BGM-0702	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21565	BGM-0702.6.2.5	6	BGM-0702	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21566	BRS-Dourada.6.2.1	6	BRS-Dourada	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21567	BRS-Dourada.6.2.2	6	BRS-Dourada	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21568	BRS-Dourada.6.2.3	6	BRS-Dourada	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21569	BRS-Dourada.6.2.4	6	BRS-Dourada	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21570	BRS-Dourada.6.2.5	6	BRS-Dourada	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21571	BRS-Caipira.6.2.1	6	BRS-Caipira	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21572	BRS-Caipira.6.2.2	6	BRS-Caipira	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21573	BRS-Caipira.6.2.3	6	BRS-Caipira	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21574	BRS-Caipira.6.2.4	6	BRS-Caipira	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21575	BRS-Caipira.6.2.5	6	BRS-Caipira	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21576	Corrente.6.2.1	6	Corrente	2	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21577	Corrente.6.2.2	6	Corrente	2	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21578	Corrente.6.2.3	6	Corrente	2	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21579	Corrente.6.2.4	6	Corrente	2	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21580	Corrente.6.2.5	6	Corrente	2	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21581	BGM-0593.6.3.1	6	BGM-0593	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21582	BGM-0593.6.3.2	6	BGM-0593	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21583	BGM-0593.6.3.3	6	BGM-0593	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21584	BGM-0593.6.3.4	6	BGM-0593	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21585	BGM-0593.6.3.5	6	BGM-0593	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21586	BGM-1511.6.3.1	6	BGM-1511	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21587	BGM-1511.6.3.2	6	BGM-1511	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21588	BGM-1511.6.3.3	6	BGM-1511	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21589	BGM-1511.6.3.4	6	BGM-1511	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21590	BGM-1511.6.3.5	6	BGM-1511	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21591	BRS-Kiriris.6.3.1	6	BRS-Kiriris	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21592	BRS-Kiriris.6.3.2	6	BRS-Kiriris	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21593	BRS-Kiriris.6.3.3	6	BRS-Kiriris	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21594	BRS-Kiriris.6.3.4	6	BRS-Kiriris	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21595	BRS-Kiriris.6.3.5	6	BRS-Kiriris	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21596	2011-34-69.6.3.1	6	2011-34-69	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21597	2011-34-69.6.3.2	6	2011-34-69	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21598	2011-34-69.6.3.3	6	2011-34-69	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21599	2011-34-69.6.3.4	6	2011-34-69	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21600	2011-34-69.6.3.5	6	2011-34-69	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21601	BRS-Mulatinha.6.3.1	6	BRS-Mulatinha	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21602	BRS-Mulatinha.6.3.2	6	BRS-Mulatinha	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21603	BRS-Mulatinha.6.3.3	6	BRS-Mulatinha	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21604	BRS-Mulatinha.6.3.4	6	BRS-Mulatinha	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21605	BRS-Mulatinha.6.3.5	6	BRS-Mulatinha	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21606	2011-34-45.6.3.1	6	2011-34-45	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21607	2011-34-45.6.3.2	6	2011-34-45	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21608	2011-34-45.6.3.3	6	2011-34-45	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21609	2011-34-45.6.3.4	6	2011-34-45	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21610	2011-34-45.6.3.5	6	2011-34-45	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21611	BGM-1760.6.3.1	6	BGM-1760	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21612	BGM-1760.6.3.2	6	BGM-1760	3	2	Ok	Ram6	27/out	27	10	out	2022	NA	NA	NA	28	3	NA	NA	343	NA	NA	NA	NA	NA
21613	BGM-1760.6.3.3	6	BGM-1760	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21614	BGM-1760.6.3.4	6	BGM-1760	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21615	BGM-1760.6.3.5	6	BGM-1760	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21616	BGM-0195.6.3.1	6	BGM-0195	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21617	BGM-0195.6.3.2	6	BGM-0195	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21618	BGM-0195.6.3.3	6	BGM-0195	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21619	BGM-0195.6.3.4	6	BGM-0195	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21620	BGM-0195.6.3.5	6	BGM-0195	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21621	Corrente.6.3.1	6	Corrente	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21622	Corrente.6.3.2	6	Corrente	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21623	Corrente.6.3.3	6	Corrente	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21624	Corrente.6.3.4	6	Corrente	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21625	Corrente.6.3.5	6	Corrente	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21626	BGM-0702.6.3.1	6	BGM-0702	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21627	BGM-0702.6.3.2	6	BGM-0702	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21628	BGM-0702.6.3.3	6	BGM-0702	3	3	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21629	BGM-0702.6.3.4	6	BGM-0702	3	4	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21630	BGM-0702.6.3.5	6	BGM-0702	3	5	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21631	BGM-0598.6.3.1	6	BGM-0598	3	1	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
21632	BGM-0598.6.3.2	6	BGM-0598	3	2	Ok	Ram6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
